id,title,price
41021,Sticker | Virtus.Pro (Foil) | Cologne 2016,14.85
34965,Galil AR | Sugar Rush (Minimal Wear),35.88
39993,Sticker | Crown (Foil),604.37
759476,Ursus | Case Hardened (Minimal Wear),197.99
871786,StatTrak™ M4A4 | Spider Lily (Factory New),46.93
775468,XM1014 | Banana Leaf (Factory New),13.41
42747,Flip | Night (Well-Worn),138.89
777192,Survival | Urban Masked (Well-Worn),79.73
42999,Karambit | Doppler (Minimal Wear),1052.89
836089,Driver | Snow Leopard (Minimal Wear),835.42
836017,Driver | Black Tie (Battle-Scarred),128.09
769843,StatTrak™ Talon | Damascus Steel (Factory New),456.42
42632,Falchion | Damascus Steel (Factory New),166.93
42461,Bowie,152.01
871961,Huntsman | Freehand (Field-Tested),112
768706,Sticker | sterling (Gold) | Katowice 2019,34.66
45565,Specialist | Buckshot (Minimal Wear),87.19
43960,Karambit | Bright Water (Battle-Scarred),435.2
43565,StatTrak™ Flip | Tiger Tooth (Factory New),362.54
835412,M4A4 | Global Offensive (Minimal Wear),12.74
45563,Moto | Transport (Battle-Scarred),48.79
777062,Survival | Forest DDPAT (Well-Worn),77.74
759681,Stiletto | Safari Mesh (Battle-Scarred),122.87
871983,Falchion | Gamma Doppler (Minimal Wear),347.23
871832,Shadow Daggers | Freehand (Field-Tested),84.88
871832,Shadow Daggers | Freehand (Field-Tested),84.88
42717,Flip | Damascus Steel (Field-Tested),176.19
776829,Paracord | Night Stripe (Field-Tested),91.31
42977,Karambit | Boreal Forest (Field-Tested),375.51
835852,Galil AR | Phoenix Blacklight (Factory New),39.6
36136,P90 | Death by Kitty (Minimal Wear),46.04
759460,Ursus,286.66
43492,StatTrak™ Falchion | Ultraviolet (Field-Tested),109.31
776943,Nomad | Scorched (Battle-Scarred),110.28
835861,StatTrak™ M4A1-S | Printstream (Minimal Wear),351.03
927387,FAMAS | Waters of Nephthys (Battle-Scarred),38.58
759459,Talon | Crimson Web (Well-Worn),340.61
36453,SG 553 | Bulldozer (Factory New),109.29
42716,Flip | Damascus Steel (Factory New),222.49
768603,Sticker | Team Spirit (Foil) | Katowice 2019,20
768592,Sticker | Cloud9 (Foil) | Katowice 2019,24.94
759384,Navaja | Crimson Web (Field-Tested),92.21
38555,StatTrak™ Five-SeveN | Case Hardened (Minimal Wear),29.45
42700,Flip | Boreal Forest (Minimal Wear),131.18
42812,Gut | Crimson Web (Well-Worn),102.76
42390,Bayonet | Doppler (Minimal Wear),551.46
42426,Bayonet | Slaughter (Factory New),529.21
776819,Nomad | Safari Mesh (Well-Worn),108.29
759523,Ursus | Blue Steel (Field-Tested),135.04
871949,Bowie | Bright Water (Factory New),127.19
777038,Paracord | Night Stripe (Minimal Wear),123.46
43224,Shadow Daggers | Ultraviolet (Field-Tested),85.97
836137,Sealed Graffiti | Recoil AWP (Bazooka Pink),11.29
927390,Nova | Sobek's Bite (Factory New),15.95
42434,Bayonet | Tiger Tooth (Factory New),507.86
42488,Bowie | Fade (Factory New),444.85
34442,Desert Eagle | Midnight Storm (Well-Worn),14.08
776770,Skeleton | Urban Masked (Battle-Scarred),216.83
43772,StatTrak™ Karambit | Urban Masked (Field-Tested),379.39
36606,Sawed-Off | First Class (Minimal Wear),30.87
872098,StatTrak™ Butterfly | Freehand (Field-Tested),694.47
835557,UMP-45 | Crime Scene (Factory New),55.88
759568,Navaja | Urban Masked (Battle-Scarred),64.3
877182,Souvenir MAC-10 | Case Hardened (Factory New),43.6
895372,Sticker | s1mple (Holo) | Antwerp 2022,14.15
877182,Souvenir MAC-10 | Case Hardened (Factory New),43.6
895372,Sticker | s1mple (Holo) | Antwerp 2022,14.15
776881,Skeleton | Case Hardened (Minimal Wear),517.38
42353,Bayonet | Autotronic (Minimal Wear),511.72
42421,Bayonet | Safari Mesh (Well-Worn),167.19
36081,P250 | Splash (Factory New),33.82
37732,Souvenir M4A4 | Radiation Hazard (Well-Worn),25.72
776868,Survival | Stained (Well-Worn),103.27
768231,Sticker | Cloud9 (Holo) | Katowice 2019,10.01
39277,StatTrak™ P250 | See Ya Later (Factory New),35.95
34593,ESL One Cologne 2014 Challengers,61.47
773767,Classic | Slaughter (Minimal Wear),273.93
776893,Skeleton | Night Stripe (Minimal Wear),330.77
42835,Gut | Lore (Factory New),241.52
871935,Butterfly | Autotronic (Battle-Scarred),842.37
43144,M9 Bayonet | Urban Masked (Minimal Wear),362.67
43714,StatTrak™ Karambit | Boreal Forest (Field-Tested),372.82
42789,Gut | Black Laminate (Well-Worn),87.45
35233,M4A1-S | Master Piece (Factory New),417.97
759383,Navaja,119.47
775532,Tec-9 | Decimator (Minimal Wear),17.04
871979,Bowie | Lore (Minimal Wear),229.88
835866,Glock-18 | Franklin (Minimal Wear),27.59
876139,Sticker | Tyloo (Gold) | Stockholm 2021,91.82
42643,Falchion | Forest DDPAT (Minimal Wear),90.02
34744,Five-SeveN | Hyper Beast (Field-Tested),21.79
43438,StatTrak™ Butterfly | Ultraviolet (Minimal Wear),842.37
38285,StatTrak™ AWP | BOOM (Minimal Wear),170.79
871888,Butterfly | Freehand (Field-Tested),698.18
775992,Paracord | Case Hardened (Well-Worn),151.69
42743,Flip | Night (Battle-Scarred),129.76
38192,StatTrak™ AK-47 | Fuel Injector (Minimal Wear),379.24
759561,StatTrak™ Desert Eagle | Code Red (Battle-Scarred),29.1
38845,StatTrak™ M4A4 | Asiimov (Well-Worn),215.93
43701,StatTrak™ Karambit,893.16
42206,USP-S | Overgrowth (Factory New),68.16
871872,StatTrak™ MAC-10 | Toybox (Minimal Wear),11.3
871877,Falchion | Gamma Doppler (Factory New),353.02
42207,USP-S | Overgrowth (Field-Tested),16.65
38782,StatTrak™ M4A1-S | Atomic Alloy (Field-Tested),34.4
928458,Sticker | jks (Gold) | Paris 2023,15.82
759806,Talon | Safari Mesh (Well-Worn),204.35
836341,Specialist | Lt. Commander (Battle-Scarred),95.04
777040,Skeleton | Crimson Web (Well-Worn),684.18
776531,Nomad | Blue Steel (Field-Tested),252.07
38278,StatTrak™ AUG | Wings (Factory New),14.9
34438,Desert Eagle | Midnight Storm (Battle-Scarred),13.18
835933,StatTrak™ USP-S | Monster Mashup (Battle-Scarred),17.03
39529,StatTrak™ SG 553 | Ultraviolet (Minimal Wear),14.56
38949,StatTrak™ MAC-10 | Neon Rider (Minimal Wear),16.81
43498,StatTrak™ Flip | Autotronic (Field-Tested),243
781710,StatTrak™ XM1014 | Entombed (Factory New),14.47
42683,Flip | Autotronic (Battle-Scarred),211.92
42659,Falchion | Scorched (Field-Tested),82.76
42194,USP-S | Neo-Noir (Well-Worn),13.98
42854,Gut | Scorched (Minimal Wear),82.54
42441,Bayonet | Urban Masked (Battle-Scarred),172.27
43430,StatTrak™ Butterfly | Slaughter (Field-Tested),964.28
871762,StatTrak™ SSG 08 | Turbo Peek (Minimal Wear),19.87
773765,StatTrak™ FAMAS | Commemoration (Minimal Wear),34.21
773765,StatTrak™ FAMAS | Commemoration (Minimal Wear),34.21
835899,StatTrak™ Five-SeveN | Fairy Tale (Minimal Wear),35.3
835454,SSG 08 | Threat Detected (Field-Tested),12.67
835431,P2000 | Dispatch (Field-Tested),12.46
40823,Sticker | Space Soldiers (Holo) | Boston 2018,12.73
768152,Sticker | Tyloo (Holo) | Katowice 2019,12.62
871302,USP-S | Whiteout (Battle-Scarred),15.3
38385,StatTrak™ CZ75-Auto | Victoria (Minimal Wear),34.34
38223,StatTrak™ AK-47 | The Empress (Battle-Scarred),43.85
769469,StatTrak™ AUG | Momentum (Minimal Wear),11.52
43207,Shadow Daggers | Safari Mesh (Well-Worn),79.07
38269,StatTrak™ AUG | Torque (Factory New),13.31
42796,Gut | Boreal Forest (Field-Tested),69.77
759739,Stiletto | Stained (Well-Worn),189.05
38181,StatTrak™ AK-47 | Fire Serpent (Field-Tested),1541.27
39306,StatTrak™ P90 | Asiimov (Field-Tested),20.83
39237,StatTrak™ P2000 | Woodsman (Field-Tested),10.85
42624,Falchion | Case Hardened (Field-Tested),162.65
34075,AWP | Dragon Lore (Field-Tested),5272.76
776802,StatTrak™ Nomad | Night Stripe (Field-Tested),151.75
42626,Falchion | Case Hardened (Well-Worn),141.47
40603,Sticker | NiKo | Cluj-Napoca 2015,98.9
871673,AK-47 | Green Laminate (Field-Tested),11.98
42561,Butterfly | Forest DDPAT (Minimal Wear),527.28
38235,StatTrak™ AK-47 | Wasteland Rebel (Field-Tested),71.34
42638,Falchion | Fade (Factory New),341.45
35161,M4A1-S | Atomic Alloy (Field-Tested),25.46
38799,StatTrak™ M4A1-S | Chantico's Fire (Battle-Scarred),29.6
44999,Sport | Pandora's Box (Minimal Wear),8640.74
45595,Hydra | Case Hardened (Well-Worn),79.09
836099,Moto | Blood Pressure (Well-Worn),123.98
776713,Paracord | Night Stripe (Battle-Scarred),92.27
38287,StatTrak™ AWP | Corticera (Field-Tested),24.18
776874,AK-47 | Wild Lotus (Factory New),9516.8
773532,Sticker | Dragon Lore (Foil),17.1
41615,Sticker | kioShiMa (Foil) | Krakow 2017,10.24
43154,Moto | Eclipse (Battle-Scarred),64.3
759735,StatTrak™ Stiletto | Urban Masked (Field-Tested),154.33
42939,Huntsman | Scorched (Field-Tested),92.08
769977,StatTrak™ Ursus | Damascus Steel (Minimal Wear),152.78
42604,Driver | Crimson Weave (Well-Worn),224.09
759421,Ursus | Crimson Web (Minimal Wear),361.38
38433,StatTrak™ Desert Eagle | Kumicho Dragon (Field-Tested),25.14
761978,StatTrak™ Stiletto | Blue Steel (Field-Tested),214.77
43931,StatTrak™ SG 553 | Cyrex (Minimal Wear),15.55
761248,Navaja | Night Stripe (Minimal Wear),76.26
776747,Nova | Baroque Orange (Factory New),76.52
776400,Survival | Forest DDPAT (Field-Tested),78.13
761401,Souvenir USP-S | Check Engine (Factory New),12.78
33867,AK-47 | Black Laminate (Well-Worn),23.39
35624,MP7 | Whiteout (Minimal Wear),41.59
38182,StatTrak™ AK-47 | Fire Serpent (Minimal Wear),2314.38
34120,AWP | Pink DDPAT (Well-Worn),22.76
43003,Karambit | Forest DDPAT (Field-Tested),357.39
42899,Huntsman | Boreal Forest (Field-Tested),88.29
38296,StatTrak™ AWP | Elite Build (Minimal Wear),26.58
33949,AK-47 | Predator (Battle-Scarred),10.26
43740,StatTrak™ Karambit | Freehand (Field-Tested),520.85
38848,StatTrak™ M4A4 | Bullet Rain (Field-Tested),24.15
34440,Desert Eagle | Midnight Storm (Field-Tested),12.57
38810,StatTrak™ M4A1-S | Decimator (Factory New),75.88
39739,StatTrak™ USP-S | Kill Confirmed (Factory New),435.91
34138,AWP | Sun in Leo (Battle-Scarred),10.56
42702,Flip | Bright Water (Factory New),205.77
39650,StatTrak™ Tec-9 | Isaac (Factory New),18.85
34397,Desert Eagle | Cobalt Disruption (Field-Tested),48.78
36509,SG 553 | Ultraviolet (Minimal Wear),14.38
871927,Bowie | Black Laminate (Field-Tested),113.17
38279,StatTrak™ AUG | Wings (Minimal Wear),14.17
871871,Shadow Daggers | Lore (Field-Tested),116.19
35256,M4A4 | Bullet Rain (Factory New),43.57
871373,AUG | Sand Storm (Field-Tested),44.5
38384,StatTrak™ CZ75-Auto | Victoria (Field-Tested),22.49
759714,Ursus | Crimson Web (Well-Worn),220.3
760216,Ursus | Scorched (Well-Worn),88.74
887090,StatTrak™ AK-47 | Nightwish (Factory New),188.92
42573,Butterfly | Safari Mesh (Minimal Wear),483.54
43111,M9 Bayonet | Marble Fade (Minimal Wear),1143.04
36035,P250 | Mehndi (Factory New),16.98
34407,Desert Eagle | Crimson Web (Factory New),84.69
34407,Desert Eagle | Crimson Web (Factory New),84.69
895471,Sticker | m0NESY (Holo) | Antwerp 2022,18.13
38306,StatTrak™ AWP | Hyper Beast (Factory New),238.42
776780,Skeleton | Safari Mesh (Field-Tested),198.05
43236,Specialist | Emerald Web (Battle-Scarred),277.34
43162,Shadow Daggers,137.28
776930,Nomad | Stained (Field-Tested),228.79
871987,Huntsman | Freehand (Minimal Wear),138.64
769577,Navaja | Ultraviolet (Well-Worn),74.33
776933,Survival | Night Stripe (Minimal Wear),104.91
38803,StatTrak™ M4A1-S | Chantico's Fire (Well-Worn),33.18
43933,StatTrak™ SSG 08 | Dragonfire (Minimal Wear),37.75
773778,StatTrak™ P90 | Nostalgia (Minimal Wear),11.38
774855,XM1014 | Banana Leaf (Field-Tested),12.45
779313,StatTrak™ Glock-18 | Bullet Queen (Minimal Wear),41.59
835860,MAC-10 | Gold Brick (Factory New),51.44
40633,Sticker | North (Foil) | Boston 2018,35.95
871916,StatTrak™ Butterfly | Gamma Doppler (Factory New),1826.2
35637,MP9 | Bulldozer (Minimal Wear),115.74
45566,Specialist | Buckshot (Well-Worn),50.67
43043,Karambit | Ultraviolet (Battle-Scarred),424.27
42980,Karambit | Bright Water (Factory New),599.3
871966,Shadow Daggers | Black Laminate (Minimal Wear),74.59
776901,Nomad | Night Stripe (Battle-Scarred),126.68
42811,Gut | Crimson Web (Minimal Wear),159.44
755859,Hand Wraps | Slaughter (Factory New),1347.78
43040,Karambit | Stained (Well-Worn),474.55
35910,P2000 | Corticera (Factory New),12.08
911746,Sticker | rain (Gold) | Rio 2022,11.3
879018,Sticker | cadiaN (Gold) | Stockholm 2021,21.67
776789,Skeleton | Urban Masked (Minimal Wear),279.07
895311,Sticker | Outsiders (Gold) | Antwerp 2022,12.83
777063,Survival | Safari Mesh (Well-Worn),75.23
43077,M9 Bayonet | Case Hardened (Battle-Scarred),443.62
42964,Karambit | Autotronic (Field-Tested),842.37
773832,Classic | Boreal Forest (Battle-Scarred),97.61
929115,Souvenir Glock-18 | Ramese's Reach (Minimal Wear),25.72
773806,Classic | Night Stripe (Minimal Wear),127.19
777037,Nomad | Stained (Battle-Scarred),179.92
42360,Bayonet | Blue Steel (Battle-Scarred),226.22
43038,Karambit | Stained (Field-Tested),525.74
43922,StatTrak™ M4A1-S | Guardian (Field-Tested),41.99
42736,Flip | Lore (Battle-Scarred),205.57
759580,Talon | Night Stripe (Well-Worn),223.63
45579,Hydra | Emerald (Minimal Wear),76.91
33917,AK-47 | Hydroponic (Minimal Wear),1093.15
43238,Specialist | Emerald Web (Minimal Wear),1671.74
42675,Falchion | Ultraviolet (Minimal Wear),133.75
43316,StatTrak™ Bayonet | Safari Mesh (Minimal Wear),199.14
42991,Karambit | Crimson Web (Minimal Wear),1064.85
776946,Skeleton | Boreal Forest (Battle-Scarred),198.95
34620,FAMAS | Afterimage (Factory New),51.31
35266,M4A4 | Daybreak (Factory New),212.71
43646,StatTrak™ Gut | Urban Masked (Field-Tested),85.01
781703,StatTrak™ AK-47 | Legion of Anubis (Battle-Scarred),16.98
871176,AUG | Sand Storm (Factory New),47.58
927392,FAMAS | Waters of Nephthys (Well-Worn),50.4
773805,StatTrak™ AWP | Wildfire (Battle-Scarred),61.73
42634,Falchion | Damascus Steel (Minimal Wear),151.69
779375,StatTrak™ Glock-18 | Bullet Queen (Well-Worn),12.6
42834,Gut | Lore (Battle-Scarred),128.59
761843,StatTrak™ Talon | Case Hardened (Well-Worn),460.92
768429,Sticker | DickStacy | Katowice 2019,22.51
776914,StatTrak™ Skeleton | Scorched (Minimal Wear),231.49
39045,StatTrak™ MP9 | Airlock (Factory New),18.65
872052,Bowie | Lore (Factory New),461.55
42227,USP-S | Serum (Minimal Wear),37.96
759465,Ursus | Stained (Well-Worn),108.54
876070,Sticker | MOUZ (Holo) | Stockholm 2021,23.93
894083,Sticker | Cloud9 (Gold) | Antwerp 2022,13.57
40151,Sticker | Flipsid3 Tactics (Holo) | MLG Columbus 2016,16.56
773868,StatTrak™ Classic | Crimson Web (Field-Tested),244.35
775946,XM1014 | Frost Borre (Minimal Wear),77.1
42950,Huntsman | Tiger Tooth (Factory New),257.08
42975,Karambit | Boreal Forest (Battle-Scarred),353.41
43264,Sport | Superconductor (Well-Worn),1142.66
872012,StatTrak™ Shadow Daggers | Bright Water (Field-Tested),80.38
43137,M9 Bayonet | Tiger Tooth (Minimal Wear),855.23
39542,StatTrak™ SSG 08 | Big Iron (Field-Tested),13.36
762474,Navaja | Urban Masked (Factory New),115.74
760247,Stiletto | Case Hardened (Factory New),533.71
43180,Shadow Daggers | Crimson Web (Well-Worn),120.76
911840,Sticker | NQZ (Gold) | Rio 2022,50.73
43027,Karambit | Safari Mesh (Minimal Wear),372.83
37726,Souvenir M4A1-S | VariCamo (Minimal Wear),24.23
835839,USP-S | Ancient Visions (Minimal Wear),33.42
776161,Nomad | Blue Steel (Well-Worn),214.58
42921,Huntsman | Forest DDPAT (Battle-Scarred),89.96
871899,Huntsman | Black Laminate (Minimal Wear),154.3
777189,Skeleton | Stained (Factory New),630.17
769503,Ursus | Marble Fade (Factory New),379.32
42529,Bowie | Urban Masked (Well-Worn),85.91
38158,StatTrak™ AK-47 | Bloodsport (Field-Tested),136.32
836247,Moto | Smoke Out (Well-Worn),106.74
759502,Navaja | Safari Mesh (Field-Tested),65.52
40764,Sticker | Shara (Foil) | Cologne 2016,14.73
835789,Glock-18 | Franklin (Field-Tested),27.89
34103,AWP | Medusa (Battle-Scarred),1729.74
42929,Huntsman | Night (Field-Tested),119.35
40907,Sticker | Team Dignitas | Cologne 2016,19.61
42929,Huntsman | Night (Field-Tested),119.35
40907,Sticker | Team Dignitas | Cologne 2016,19.61
38388,StatTrak™ CZ75-Auto | Xiangliu (Factory New),21.03
41018,Sticker | Virtus.Pro (Foil) | Boston 2018,21.59
871772,AK-47 | Green Laminate (Minimal Wear),11.96
36415,SCAR-20 | Palm (Minimal Wear),16.85
769606,Talon | Ultraviolet (Well-Worn),249.49
776671,Paracord,197.99
836030,Hand Wraps | Desert Shamagh (Minimal Wear),64.24
42668,Falchion | Stained (Minimal Wear),110.54
871980,Bowie | Freehand (Well-Worn),115.67
42403,Bayonet | Gamma Doppler (Minimal Wear),771.44
871856,Butterfly | Autotronic (Field-Tested),1084.14
43995,StatTrak™ USP-S | Neo-Noir (Well-Worn),39.87
779414,StatTrak™ Glock-18 | Bullet Queen (Factory New),138.11
928493,Sticker | dexter (Gold) | Paris 2023,17.68
43080,M9 Bayonet | Case Hardened (Minimal Wear),630.17
773792,Classic | Boreal Forest (Minimal Wear),106.42
773740,Classic | Crimson Web (Field-Tested),240.49
43294,StatTrak™ Bayonet | Fade (Factory New),803.66
42968,Karambit | Black Laminate (Field-Tested),679.04
773833,Classic | Stained (Field-Tested),141.47
871977,StatTrak™ Butterfly | Autotronic (Field-Tested),1003.12
43005,Karambit | Forest DDPAT (Well-Worn),353.53
36155,P90 | Fallout Warning (Minimal Wear),10.15
37943,Souvenir PP-Bizon | Chemical Green (Factory New),13.44
773734,AWP | Wildfire (Well-Worn),40.38
37607,Souvenir FAMAS | Styx (Battle-Scarred),10.28
43010,Karambit | Freehand (Well-Worn),484.84
837375,AK-47 | X-Ray (Factory New),1541.72
43520,StatTrak™ Flip | Case Hardened (Well-Worn),226.35
39780,StatTrak™ XM1014 | Heaven Guard (Factory New),16.08
39547,StatTrak™ SSG 08 | Blood in the Water (Minimal Wear),132.46
835831,AK-47 | Panthera onca (Minimal Wear),206.09
872105,StatTrak™ Butterfly | Lore (Field-Tested),1260.27
871995,Shadow Daggers | Black Laminate (Battle-Scarred),70.03
38747,StatTrak™ Glock-18 | Weasel (Factory New),10.02
34523,Dual Berettas | Cobra Strike (Minimal Wear),38.57
775332,P90 | Sunset Lily (Factory New),13.68
35611,MP7 | Skulls (Minimal Wear),14.26
776983,StatTrak™ Nomad | Safari Mesh (Field-Tested),114.46
42523,Bowie | Ultraviolet (Field-Tested),99.03
39185,StatTrak™ Nova | Tempest (Factory New),38.58
40172,Sticker | Fnatic (Holo) | Cologne 2014,23.86
42531,Butterfly | Blue Steel (Battle-Scarred),652.93
836204,Moto | Blood Pressure (Battle-Scarred),74.59
36506,SG 553 | Ultraviolet (Battle-Scarred),12.86
759828,Ursus | Slaughter (Factory New),321.51
44943,Moto | Boom! (Factory New),823.07
775762,StatTrak™ SG 553 | Colony IV (Field-Tested),12.11
760794,Sticker | SicK (Foil) | London 2018,11.87
40952,Sticker | Team SoloMid (Foil) | Cologne 2015,10.18
34390,Desert Eagle | Blaze (Minimal Wear),511.85
871582,UMP-45 | Fade (Factory New),424.4
877242,Souvenir P250 | Digital Architect (Battle-Scarred),38.58
42003,Tec-9 | Hades (Field-Tested),10.78
35306,M4A4 | Howl (Well-Worn),3022.23
43340,StatTrak™ Bowie | Case Hardened (Field-Tested),237.84
42357,Bayonet | Black Laminate (Field-Tested),257.21
776912,AK-47 | Wild Lotus (Battle-Scarred),2424.21
836118,Specialist | Tiger Strike (Minimal Wear),1014.7
42843,Gut | Night (Minimal Wear),110.34
43153,Moto | Cool Mint (Well-Worn),203.2
35215,M4A1-S | Guardian (Well-Worn),16.72
39366,StatTrak™ P90 | Virus (Factory New),31.43
36062,P250 | Red Rock (Factory New),10.18
41688,Sticker | myXMG | DreamHack 2014,23.91
42655,Falchion | Safari Mesh (Minimal Wear),85.65
777562,Paracord | Urban Masked (Factory New),237.92
45654,Bayonet | Forest DDPAT (Factory New),372.96
775973,Five-SeveN | Crimson Blossom (Well-Worn),60.32
38180,StatTrak™ AK-47 | Fire Serpent (Battle-Scarred),745.91
39733,StatTrak™ USP-S | Dark Water (Field-Tested),80.3
777331,StatTrak™ Skeleton | Night Stripe (Well-Worn),290.39
38977,StatTrak™ MAG-7 | Firestarter (Factory New),11.52
42594,Butterfly | Urban Masked (Field-Tested),468.25
757228,Hydra | Case Hardened (Factory New),608.3
772544,Sticker | ZywOo (Gold) | Berlin 2019,29.45
422813,Hand Wraps | Cobalt Skulls (Minimal Wear),679.04
43745,StatTrak™ Karambit | Lore (Minimal Wear),1140.02
921460,StatTrak™ M4A4 | Temukau (Factory New),330.13
42558,Butterfly | Forest DDPAT (Battle-Scarred),461.31
36093,P250 | Undertow (Minimal Wear),27.82
777041,Skeleton | Night Stripe (Battle-Scarred),242.27
43389,StatTrak™ Butterfly,1323.14
777248,StatTrak™ Nomad | Forest DDPAT (Minimal Wear),147.9
36455,SG 553 | Bulldozer (Minimal Wear),101.6
871677,AK-47 | Gold Arabesque (Field-Tested),2073.76
41922,Sticker | tenzki (Foil) | Cluj-Napoca 2015,102.88
42649,Falchion | Night (Well-Worn),96.45
41690,Sticker | n0thing (Foil) | Cologne 2015,20.05
41606,Sticker | keshandr (Foil) | Krakow 2017,192.64
42490,Bowie | Forest DDPAT (Battle-Scarred),85.14
835722,UMP-45 | Crime Scene (Minimal Wear),54.27
871870,Huntsman | Bright Water (Factory New),130.39
42642,Falchion | Forest DDPAT (Field-Tested),82.11
772551,Sticker | huNter- (Gold) | Berlin 2019,23.79
37543,Souvenir AWP | Pink DDPAT (Minimal Wear),47.46
42785,Gut | Black Laminate (Battle-Scarred),87.45
43082,M9 Bayonet | Crimson Web (Battle-Scarred),517.95
887072,StatTrak™ AK-47 | Nightwish (Battle-Scarred),14.66
42378,Bayonet | Case Hardened (Minimal Wear),419
871522,P250 | Black & Tan (Factory New),15.95
35884,Operation Hydra Access Pass,10.4
759394,StatTrak™ Stiletto | Boreal Forest (Field-Tested),128.61
871348,FAMAS | Meltdown (Field-Tested),19.56
43743,StatTrak™ Karambit | Lore (Factory New),1967.15
42628,Falchion | Crimson Web (Field-Tested),142.62
42942,Huntsman | Slaughter (Factory New),327.94
776842,Paracord | Blue Steel (Minimal Wear),147.9
777265,Skeleton | Case Hardened (Factory New),900.17
760914,StatTrak™ Talon | Night Stripe (Minimal Wear),316.37
38837,StatTrak™ M4A1-S | Leaded Glass (Well-Worn),12.73
877058,Souvenir P90 | Run and Hide (Field-Tested),16.07
41727,Sticker | olofmeister (Foil) | Cluj-Napoca 2015,17.81
38648,StatTrak™ Galil AR | Chatterbox (Battle-Scarred),19.02
34093,AWP | Graphite (Minimal Wear),119.47
43140,M9 Bayonet | Ultraviolet (Minimal Wear),533.26
42913,Huntsman | Damascus Steel (Factory New),167.12
42867,Gut | Ultraviolet (Field-Tested),77.1
876046,Sticker | Sharks Esports (Gold) | Stockholm 2021,10.85
42915,Huntsman | Damascus Steel (Minimal Wear),161.4
900649,StatTrak™ AK-47 | Ice Coaled (Well-Worn),14.02
38729,StatTrak™ Glock-18 | Royal Legion (Factory New),22.94
759233,AK-47 | Neon Rider (Battle-Scarred),15.79
38894,StatTrak™ M4A4 | The Battlestar (Minimal Wear),23.66
876902,Souvenir Desert Eagle | Fennec Fox (Field-Tested),158.12
773838,Classic | Crimson Web (Minimal Wear),289.27
779119,Civil Protection Pin,11.01
45546,StatTrak™ M4A4 | Neo-Noir (Factory New),86.81
43307,StatTrak™ Bayonet | Marble Fade (Factory New),739.48
887083,StatTrak™ Dual Berettas | Melondrama (Factory New),15.82
43796,StatTrak™ M9 Bayonet | Crimson Web (Field-Tested),570.94
43049,Karambit | Urban Masked (Field-Tested),358.54
42405,Bayonet | Lore (Factory New),810.21
36151,P90 | Emerald Dragon (Well-Worn),134.37
38081,Souvenir UMP-45 | Fallout Warning (Factory New),70.54
38015,Souvenir SSG 08 | Tropical Storm (Factory New),43.34
43746,StatTrak™ Karambit | Marble Fade (Factory New),1208.89
36413,SCAR-20 | Palm (Factory New),39.22
45555,Hand Wraps | Overprint (Well-Worn),173.62
929121,Souvenir Nova | Sobek's Bite (Minimal Wear),12.73
776803,Survival | Slaughter (Factory New),253.35
43567,StatTrak™ Flip | Ultraviolet (Battle-Scarred),150.47
777147,Paracord | Case Hardened (Factory New),327.94
777164,StatTrak™ Nomad | Crimson Web (Field-Tested),331.8
42159,USP-S | Business Class (Minimal Wear),22.7
42856,Gut | Slaughter (Factory New),158.12
894465,Sticker | sh1ro (Holo) | Antwerp 2022,10.03
43810,StatTrak™ M9 Bayonet | Freehand (Field-Tested),404.98
871924,StatTrak™ SSG 08 | Turbo Peek (Well-Worn),10.43
42757,Flip | Scorched (Field-Tested),113.69
835887,Broken Fang | Unhinged (Well-Worn),47.13
42121,UMP-45 | Minotaur's Labyrinth (Field-Tested),89.12
761997,StatTrak™ Ursus | Crimson Web (Minimal Wear),424.33
34706,Five-SeveN | Candy Apple (Factory New),71.37
40305,Sticker | HellRaisers (Holo) | Atlanta 2017,60.12
769569,StatTrak™ M4A4 | The Emperor (Field-Tested),29.32
777236,StatTrak™ Skeleton | Forest DDPAT (Minimal Wear),256.57
773822,Classic | Night Stripe (Well-Worn),165.84
42470,Bowie | Boreal Forest (Minimal Wear),110.6
43029,Karambit | Scorched (Battle-Scarred),354.82
39556,StatTrak™ SSG 08 | Dragonfire (Factory New),61.73
760141,Ursus | Crimson Web (Battle-Scarred),178.76
45597,Sport | Amphibious (Battle-Scarred),367.81
37572,Souvenir Desert Eagle | Urban Rubble (Factory New),15.62
40300,Sticker | Headhunter (Foil),28.16
43193,Shadow Daggers | Forest DDPAT (Minimal Wear),74.59
45472,Hydra | Rattler (Minimal Wear),51.38
42554,Butterfly | Damascus Steel (Well-Worn),655.89
43225,Shadow Daggers | Ultraviolet (Minimal Wear),101.33
43032,Karambit | Scorched (Well-Worn),353.02
42478,Bowie | Crimson Web (Field-Tested),168.72
761045,Sticker | waterfaLLZ (Gold) | London 2018,63.79
760944,Sticker | flamie (Gold) | London 2018,68.16
760908,Sticker | k0nfig (Gold) | London 2018,74.53
760902,Sticker | Snappi (Gold) | London 2018,76.97
761247,Sticker | gob b (Gold) | London 2018,142.82
761029,Sticker | Snax (Gold) | London 2018,110.41
760960,Sticker | S0tF1k (Gold) | London 2018,89.96
761247,Sticker | gob b (Gold) | London 2018,142.82
761029,Sticker | Snax (Gold) | London 2018,110.41
760960,Sticker | S0tF1k (Gold) | London 2018,89.96
760900,Sticker | Rickeh (Gold) | London 2018,90.02
